year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018,9,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2258.00,414.00,86.02,13.64,264.78,0.74,48.82,5.00,5.00,28992.00,8971.00,854.00,15458.00,45.00,3664.00
2018,9,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,58.00,0.00,0.00,0.00,0.00
2018,9,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",48.00,8.00,3.30,0.00,2.97,0.00,1.72,0.00,0.00,500.00,299.00,0.00,68.00,0.00,133.00
2018,9,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1069.00,98.00,28.61,2.72,35.81,0.53,30.33,0.00,1.00,4180.00,1413.00,178.00,1126.00,8.00,1455.00
2018,9,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2875.00,276.00,111.41,8.17,97.63,0.82,57.98,0.00,0.00,17073.00,9494.00,595.00,3392.00,18.00,3574.00
2018,9,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",116.00,8.00,2.84,0.44,1.40,0.00,3.32,0.00,0.00,446.00,149.00,14.00,116.00,0.00,167.00
2018,9,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",30.00,1.00,0.14,0.00,0.00,0.00,0.86,0.00,0.00,22.00,3.00,0.00,0.00,0.00,19.00
2018,9,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1774.00,398.00,57.83,11.86,274.23,0.00,54.09,0.00,12.00,27511.00,4346.00,1255.00,17851.00,0.00,4059.00
2018,9,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",48.00,9.00,5.90,0.00,1.09,0.00,2.00,0.00,1.00,678.00,550.00,0.00,46.00,0.00,82.00
2018,9,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",188.00,22.00,6.77,0.34,5.18,0.00,9.71,0.00,0.00,905.00,198.00,30.00,141.00,0.00,536.00
2018,9,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",587.00,39.00,16.55,2.44,12.64,0.00,7.38,0.00,0.00,1372.00,460.00,74.00,440.00,0.00,398.00
2018,9,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1261.00,144.00,59.02,3.97,43.42,0.00,37.59,0.00,5.00,6496.00,2825.00,198.00,1703.00,0.00,1770.00
2018,9,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",84.00,7.00,3.96,0.00,2.13,0.00,0.90,0.00,0.00,730.00,590.00,0.00,37.00,0.00,103.00
2018,9,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",192.00,21.00,11.50,0.64,8.06,0.00,0.79,0.00,3.00,1010.00,510.00,28.00,432.00,0.00,40.00
2018,9,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",404.00,47.00,20.90,3.93,12.46,0.00,9.71,0.00,0.00,2105.00,937.00,201.00,384.00,0.00,583.00
2018,9,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",57.00,5.00,0.30,0.00,1.00,0.00,3.70,0.00,0.00,325.00,16.00,0.00,32.00,0.00,277.00
2018,9,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",667.00,64.00,29.61,1.20,17.32,0.60,15.27,0.00,3.00,4012.00,2128.00,53.00,791.00,25.00,1015.00
2018,9,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",442.00,42.00,21.28,1.50,11.20,0.00,8.02,0.00,0.00,1742.00,972.00,61.00,346.00,0.00,363.00
2018,9,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",106.00,10.00,3.96,2.00,1.54,0.00,2.50,0.00,0.00,406.00,129.00,59.00,93.00,0.00,125.00
2018,9,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",31.00,5.00,1.23,0.04,0.47,0.00,3.25,0.00,0.00,644.00,465.00,3.00,11.00,0.00,165.00
2018,9,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",208.00,17.00,9.08,0.28,4.39,0.00,3.24,0.00,0.00,936.00,418.00,43.00,183.00,0.00,292.00
2018,9,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",61.00,3.00,1.00,0.01,0.05,0.00,1.94,0.00,0.00,175.00,18.00,1.00,2.00,0.00,154.00
2018,9,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5751.00,532.00,159.34,19.40,205.05,0.00,148.22,1.00,13.00,37351.00,16239.00,1905.00,8990.00,0.00,10217.00
2018,9,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",575.00,57.00,29.15,1.99,15.36,0.00,10.50,0.00,0.00,3466.00,1438.00,748.00,616.00,0.00,664.00
2018,9,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",117.00,10.00,4.11,0.00,3.42,0.00,2.47,12.00,0.00,467.00,265.00,0.00,112.00,0.00,90.00
2018,9,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",116.00,4.00,1.34,1.00,0.06,0.00,1.60,0.00,0.00,98.00,21.00,33.00,1.00,0.00,43.00
2018,9,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",82.00,7.00,3.00,0.00,3.00,0.00,1.00,0.00,0.00,424.00,339.00,0.00,60.00,0.00,25.00
2018,9,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",158.00,16.00,10.42,0.31,3.42,0.00,1.85,0.00,1.00,844.00,526.00,21.00,136.00,0.00,161.00
2018,9,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",243.00,30.00,12.83,0.57,5.41,0.00,11.19,0.00,0.00,1401.00,693.00,37.00,280.00,0.00,391.00
2018,9,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",30.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,281.00,248.00,0.00,0.00,0.00,33.00
2018,9,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",845.00,166.00,41.00,2.73,92.14,1.00,29.13,0.00,0.00,12243.00,2589.00,365.00,7364.00,31.00,1894.00
2018,9,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",243.00,30.00,13.40,2.19,9.22,0.00,5.19,0.00,0.00,1156.00,503.00,114.00,390.00,0.00,149.00
2018,9,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",407.00,55.00,32.62,0.37,10.33,0.00,11.68,0.00,0.00,2414.00,1279.00,28.00,419.00,0.00,688.00
2018,9,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",673.00,56.00,24.90,2.11,17.90,1.00,10.09,0.00,0.00,2726.00,1436.00,177.00,600.00,21.00,492.00
2018,9,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,9,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",551.00,78.00,15.50,2.00,47.88,0.00,12.61,0.00,0.00,4814.00,920.00,140.00,2638.00,0.00,1116.00
2018,9,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",538.00,46.00,17.81,1.97,16.05,0.00,10.17,0.00,0.00,2102.00,978.00,133.00,572.00,0.00,419.00
2018,9,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",354.00,32.00,17.05,1.64,9.33,0.00,3.97,0.00,0.00,1288.00,728.00,79.00,320.00,0.00,161.00
2018,9,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",230.00,22.00,9.70,2.59,4.25,0.00,5.46,0.00,0.00,1232.00,535.00,177.00,191.00,0.00,329.00
2018,9,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",29.00,1.00,0.04,0.00,0.00,0.00,0.96,0.00,0.00,28.00,1.00,0.00,0.00,0.00,27.00
2018,9,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",114.00,17.00,9.28,0.00,5.14,0.00,2.59,0.00,0.00,867.00,500.00,0.00,239.00,0.00,128.00
2018,9,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",84.00,7.00,5.90,0.00,1.10,0.00,0.00,0.00,0.00,349.00,328.00,0.00,21.00,0.00,0.00
2018,9,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",30.00,3.00,1.28,0.00,0.46,0.00,1.26,0.00,0.00,170.00,101.00,0.00,18.00,0.00,51.00
2018,9,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",671.00,86.00,36.02,2.31,28.63,0.00,19.04,1.00,1.00,3931.00,1816.00,71.00,929.00,0.00,1115.00
2018,9,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",261.00,23.00,10.07,0.45,4.95,0.00,7.53,0.00,1.00,968.00,426.00,20.00,233.00,0.00,289.00
2018,9,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",61.00,3.00,1.06,0.00,1.00,0.00,0.94,0.00,0.00,100.00,30.00,0.00,19.00,0.00,51.00
2018,9,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",29.00,3.00,2.38,0.00,0.62,0.00,0.00,0.00,0.00,112.00,99.00,0.00,13.00,0.00,0.00
2018,9,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",109.00,13.00,8.05,1.00,1.00,0.00,2.95,0.00,0.00,1605.00,585.00,812.00,92.00,0.00,116.00
2018,9,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",291.00,25.00,12.97,0.00,6.50,0.00,5.53,0.00,1.00,1335.00,830.00,0.00,190.00,0.00,315.00
2018,9,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",622.00,63.00,26.66,2.09,26.23,0.00,8.02,0.00,0.00,3007.00,1558.00,166.00,956.00,0.00,327.00
2018,9,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",320.00,38.00,13.39,1.17,10.18,0.00,13.26,0.00,4.00,2243.00,826.00,93.00,523.00,0.00,801.00
2018,9,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",302.00,37.00,12.90,0.76,5.18,0.00,18.17,0.00,0.00,1858.00,647.00,61.00,217.00,0.00,933.00
2018,9,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",234.00,29.00,10.66,0.62,5.62,0.00,12.11,0.00,0.00,1827.00,690.00,58.00,244.00,0.00,835.00
2018,9,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2273.00,390.00,85.10,5.06,238.85,0.00,60.98,0.00,2.00,18001.00,5199.00,391.00,8427.00,0.00,3984.00
2018,9,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1291.00,189.00,44.94,4.28,118.43,0.00,21.35,0.00,1.00,10471.00,2181.00,509.00,6805.00,0.00,976.00
2018,9,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",317.00,18.00,7.64,0.00,8.82,0.00,1.54,0.00,1.00,960.00,646.00,0.00,280.00,0.00,34.00
2018,9,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",161.00,18.00,8.32,0.82,7.75,0.00,1.12,0.00,0.00,1045.00,499.00,146.00,333.00,0.00,67.00
2018,9,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3830.00,267.00,92.43,11.85,75.46,1.00,86.27,0.00,1.00,15819.00,6600.00,712.00,2743.00,31.00,5733.00
2018,9,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",234.00,22.00,11.42,0.78,5.41,1.00,3.38,0.00,0.00,1269.00,769.00,58.00,231.00,24.00,187.00
2018,9,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",341.00,27.00,11.34,2.25,10.53,0.00,2.88,0.00,0.00,1229.00,632.00,191.00,319.00,0.00,87.00
2018,9,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",170.00,11.00,4.65,0.30,1.76,0.00,4.29,0.00,0.00,437.00,120.00,34.00,110.00,0.00,173.00
2018,9,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",395.00,41.00,16.65,2.94,7.57,0.00,13.84,0.00,1.00,1927.00,769.00,261.00,296.00,0.00,601.00
2018,9,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",44.00,4.00,1.52,0.00,2.48,0.00,0.00,0.00,0.00,126.00,73.00,0.00,53.00,0.00,0.00
2018,9,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",138.00,21.00,10.39,0.00,6.18,0.00,4.44,0.00,0.00,625.00,336.00,0.00,151.00,0.00,138.00
2018,9,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",164.00,15.00,5.01,0.47,5.30,0.00,4.22,0.00,0.00,656.00,319.00,26.00,115.00,0.00,196.00
2018,9,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",870.00,104.00,42.27,1.30,38.47,0.00,21.97,0.00,3.00,5767.00,2549.00,202.00,1447.00,0.00,1569.00
2018,9,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",30.00,5.00,1.67,0.00,0.44,0.00,2.90,0.00,0.00,334.00,129.00,0.00,21.00,0.00,184.00
2018,9,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",67.00,4.00,1.03,0.08,0.10,0.00,2.79,0.00,0.00,504.00,81.00,11.00,8.00,0.00,404.00
2018,9,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",54.00,4.00,2.36,0.00,0.34,0.00,1.31,0.00,0.00,164.00,103.00,0.00,13.00,0.00,48.00
2018,9,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",125.00,15.00,4.35,0.00,5.98,0.00,4.67,0.00,1.00,642.00,195.00,0.00,200.00,0.00,247.00
2018,9,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",172.00,20.00,11.76,2.04,1.70,0.00,4.49,0.00,0.00,709.00,376.00,48.00,90.00,0.00,195.00
2018,9,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",57.00,9.00,5.10,0.03,0.00,0.00,3.87,0.00,0.00,435.00,211.00,3.00,0.00,0.00,221.00
2018,9,EV,ExpressJet Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,9,EV,ExpressJet Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",84.00,13.00,4.35,2.25,2.55,0.00,3.85,1.00,0.00,591.00,257.00,174.00,51.00,0.00,109.00
2018,9,EV,ExpressJet Airlines Inc.,ALB,"Albany, NY: Albany International",1.00,1.00,0.00,0.00,0.19,0.00,0.81,0.00,0.00,167.00,0.00,0.00,31.00,0.00,136.00
2018,9,EV,ExpressJet Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",104.00,14.00,4.21,3.00,4.14,0.00,2.66,1.00,1.00,753.00,177.00,230.00,171.00,0.00,175.00
2018,9,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",732.00,102.00,23.23,0.00,29.83,0.00,48.94,0.00,3.00,6040.00,2469.00,0.00,897.00,0.00,2674.00
2018,9,EV,ExpressJet Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",5.00,1.00,0.05,0.32,0.05,0.00,0.59,0.00,0.00,41.00,2.00,13.00,2.00,0.00,24.00
2018,9,EV,ExpressJet Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",19.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,86.00,0.00,0.00,0.00,0.00
2018,9,EV,ExpressJet Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",52.00,16.00,3.05,0.00,1.08,0.00,11.87,5.00,0.00,972.00,69.00,0.00,71.00,0.00,832.00
2018,9,EV,ExpressJet Airlines Inc.,BGR,"Bangor, ME: Bangor International",56.00,15.00,3.91,0.00,3.40,0.00,7.69,2.00,0.00,1346.00,173.00,0.00,309.00,0.00,864.00
2018,9,EV,ExpressJet Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",158.00,44.00,14.70,0.00,12.38,0.00,16.92,2.00,0.00,2952.00,1103.00,0.00,461.00,0.00,1388.00
2018,9,EV,ExpressJet Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",64.00,6.00,1.89,0.00,1.54,0.00,2.57,0.00,0.00,236.00,56.00,0.00,82.00,0.00,98.00
2018,9,EV,ExpressJet Airlines Inc.,BNA,"Nashville, TN: Nashville International",82.00,16.00,4.08,2.38,5.22,0.00,4.32,3.00,0.00,1059.00,210.00,240.00,167.00,0.00,442.00
2018,9,EV,ExpressJet Airlines Inc.,BOS,"Boston, MA: Logan International",85.00,20.00,2.01,0.00,10.64,0.00,7.35,2.00,0.00,1516.00,213.00,0.00,655.00,0.00,648.00
2018,9,EV,ExpressJet Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",106.00,15.00,5.63,0.05,4.64,0.00,4.68,1.00,0.00,738.00,333.00,4.00,120.00,0.00,281.00
2018,9,EV,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",320.00,72.00,29.32,1.00,16.82,0.00,24.85,4.00,0.00,5942.00,2960.00,117.00,657.00,0.00,2208.00
2018,9,EV,ExpressJet Airlines Inc.,BTV,"Burlington, VT: Burlington International",25.00,3.00,1.94,0.00,1.06,0.00,0.00,0.00,0.00,164.00,107.00,0.00,57.00,0.00,0.00
2018,9,EV,ExpressJet Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",54.00,13.00,2.75,0.00,3.52,0.00,6.73,3.00,0.00,636.00,94.00,0.00,87.00,0.00,455.00
2018,9,EV,ExpressJet Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",72.00,22.00,7.19,0.98,3.07,0.00,10.77,4.00,0.00,1810.00,697.00,133.00,285.00,0.00,695.00
2018,9,EV,ExpressJet Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",30.00,5.00,1.84,0.00,1.96,0.00,1.20,3.00,0.00,250.00,61.00,0.00,143.00,0.00,46.00
2018,9,EV,ExpressJet Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",83.00,23.00,8.85,1.00,7.45,0.00,5.70,2.00,0.00,1441.00,720.00,60.00,324.00,0.00,337.00
2018,9,EV,ExpressJet Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",106.00,28.00,6.10,0.90,7.11,0.00,13.89,4.00,0.00,2423.00,550.00,72.00,242.00,0.00,1559.00
2018,9,EV,ExpressJet Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,41.00,0.00,0.00,0.00,0.00
2018,9,EV,ExpressJet Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",78.00,8.00,4.13,0.00,2.88,0.00,1.00,0.00,0.00,456.00,307.00,0.00,110.00,0.00,39.00
2018,9,EV,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",558.00,102.00,20.12,3.23,21.38,0.00,57.27,15.00,0.00,8034.00,1983.00,495.00,1092.00,0.00,4464.00
2018,9,EV,ExpressJet Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",161.00,35.00,8.13,1.75,6.81,0.00,18.31,3.00,0.00,4219.00,1540.00,191.00,586.00,0.00,1902.00
2018,9,EV,ExpressJet Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",297.00,47.00,19.37,0.00,9.71,0.00,17.92,14.00,1.00,5026.00,2730.00,0.00,399.00,0.00,1897.00
2018,9,EV,ExpressJet Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",143.00,26.00,9.77,0.98,11.26,0.00,3.99,0.00,0.00,1230.00,524.00,49.00,420.00,0.00,237.00
2018,9,EV,ExpressJet Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",21.00,6.00,1.00,2.15,2.85,0.00,0.00,0.00,0.00,396.00,53.00,218.00,125.00,0.00,0.00
2018,9,EV,ExpressJet Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",101.00,24.00,14.41,0.92,2.37,0.00,6.30,0.00,0.00,1672.00,913.00,114.00,153.00,0.00,492.00
2018,9,EV,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",30.00,6.00,0.92,1.00,2.71,0.00,1.37,0.00,1.00,141.00,23.00,27.00,62.00,0.00,29.00
2018,9,EV,ExpressJet Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",86.00,21.00,8.72,0.32,4.18,0.00,7.79,1.00,0.00,1224.00,566.00,7.00,206.00,0.00,445.00
2018,9,EV,ExpressJet Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",245.00,51.00,13.76,0.71,17.58,0.00,18.95,7.00,2.00,3592.00,1359.00,21.00,1111.00,0.00,1101.00
2018,9,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1031.00,243.00,76.92,0.00,51.73,0.00,114.35,26.00,4.00,22146.00,11695.00,0.00,2127.00,0.00,8324.00
2018,9,EV,ExpressJet Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",54.00,13.00,3.32,0.00,4.68,0.00,5.00,0.00,0.00,701.00,131.00,0.00,144.00,0.00,426.00
2018,9,EV,ExpressJet Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",210.00,42.00,8.96,2.42,14.01,0.00,16.62,7.00,0.00,3064.00,702.00,373.00,518.00,0.00,1471.00
2018,9,EV,ExpressJet Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",5.00,1.00,0.00,0.00,0.08,0.00,0.92,0.00,0.00,101.00,0.00,0.00,8.00,0.00,93.00
2018,9,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",1603.00,559.00,62.97,9.24,354.29,0.00,132.50,45.00,7.00,49917.00,8783.00,1064.00,30085.00,0.00,9985.00
2018,9,EV,ExpressJet Airlines Inc.,EYW,"Key West, FL: Key West International",30.00,8.00,3.84,0.00,3.16,0.00,1.00,0.00,0.00,1056.00,876.00,0.00,123.00,0.00,57.00
2018,9,EV,ExpressJet Airlines Inc.,FAR,"Fargo, ND: Hector International",57.00,11.00,3.20,0.26,5.43,0.00,2.12,1.00,0.00,468.00,116.00,9.00,111.00,0.00,232.00
2018,9,EV,ExpressJet Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",53.00,6.00,2.79,0.00,0.73,0.00,2.48,2.00,1.00,456.00,140.00,0.00,53.00,0.00,263.00
2018,9,EV,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",110.00,28.00,7.39,3.02,6.82,0.00,10.76,4.00,0.00,1815.00,398.00,356.00,228.00,0.00,833.00
2018,9,EV,ExpressJet Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",52.00,7.00,1.99,1.39,0.47,0.00,3.16,3.00,0.00,528.00,206.00,69.00,47.00,0.00,206.00
2018,9,EV,ExpressJet Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",71.00,16.00,5.84,0.00,3.49,0.00,6.67,0.00,0.00,971.00,488.00,0.00,76.00,0.00,407.00
2018,9,EV,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",117.00,21.00,4.19,2.40,7.29,0.00,7.12,1.00,0.00,1088.00,188.00,280.00,333.00,0.00,287.00
2018,9,EV,ExpressJet Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",87.00,24.00,2.85,1.36,13.64,0.00,6.15,0.00,1.00,1402.00,154.00,246.00,615.00,0.00,387.00
2018,9,EV,ExpressJet Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",59.00,12.00,7.31,0.00,3.09,0.00,1.60,3.00,0.00,1119.00,996.00,0.00,74.00,0.00,49.00
2018,9,EV,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",112.00,24.00,5.65,2.19,7.36,0.00,8.80,2.00,1.00,1799.00,391.00,106.00,230.00,0.00,1072.00
2018,9,EV,ExpressJet Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",55.00,9.00,2.00,0.00,3.10,0.00,3.90,0.00,0.00,735.00,117.00,0.00,99.00,0.00,519.00
2018,9,EV,ExpressJet Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",30.00,6.00,0.00,1.00,3.10,0.00,1.90,0.00,0.00,319.00,0.00,146.00,121.00,0.00,52.00
2018,9,EV,ExpressJet Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",121.00,18.00,8.91,1.14,3.11,0.00,4.85,2.00,0.00,1886.00,1150.00,134.00,208.00,0.00,394.00
2018,9,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2982.00,609.00,76.00,17.14,311.01,0.00,204.85,41.00,19.00,45099.00,9194.00,1484.00,19191.00,0.00,15230.00
2018,9,EV,ExpressJet Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",114.00,29.00,11.54,1.46,2.95,0.00,13.05,2.00,0.00,2067.00,798.00,97.00,204.00,0.00,968.00
2018,9,EV,ExpressJet Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",146.00,26.00,4.45,2.19,10.12,0.00,9.24,0.00,0.00,1540.00,213.00,166.00,509.00,0.00,652.00
2018,9,EV,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",91.00,13.00,6.22,1.35,3.79,0.00,1.64,0.00,0.00,456.00,228.00,66.00,87.00,0.00,75.00
2018,9,EV,ExpressJet Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",55.00,17.00,4.58,0.00,10.67,0.00,1.75,2.00,1.00,1132.00,580.00,0.00,395.00,0.00,157.00
2018,9,EV,ExpressJet Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",59.00,15.00,3.76,0.00,3.38,0.00,7.86,0.00,0.00,740.00,184.00,0.00,92.00,0.00,464.00
